Customer_ID,Model_Code,Model_Name,Manufacturer,Release_Date,Activation_Date,Months_in_Use,Launch_Price,Network_Type,OS_Version,Storage_Capacity_GB,Battery_Health_Pct,Display_Size_Inch,RAM_GB,Processor,Camera_MP,Wireless_Charging,Biometric_Type,Remaining_Installment,Avg_Data_Usage_GB,Peak_Usage_Time,Wi_Fi_Ratio_Pct,Roaming_Count_1Yr,Tethering_Usage_GB,Top_App_Category,Connected_Devices_Count,Brand_Loyalty_Score,Avg_Replacement_Cycle_Months,Preferred_Channel,Subsidy_Type,Device_Insurance,Trade_in_Program,Bundling_Status,Repair_History_Count
CUST_0770,G82U8,Pixel 8,Google,2024-04-28,2025-04-11,12,850000,5G,Android 14,1024,90.1,6.1,16,A17 Pro,48,No,Face ID,566666,23.43,23:00,28,1,18.1,Business,3,3,36,Direct Store,Selective Contract,No,No,Single,1
CUST_0771,G82U8,Pixel 8,Google,2025-03-12,2025-08-01,8,850000,5G,Android 14,128,96.1,6.8,16,A17 Pro,108,Yes,Face ID,566666,92.88,17:00,18,0,18.55,Video,2,9,39,Online Shop,Device Subsidy,Yes,Yes,Family,1
CUST_0772,A3102,iPhone 15,Apple,2024-02-01,2024-05-06,23,1250000,5G,iOS 17,512,86.0,6.1,8,A17 Pro,50,Yes,Fingerprint,52083,16.39,12:00,77,5,13.88,Business,1,1,24,Online Shop,Device Subsidy,No,No,Family,1
CUST_0773,G82U8,Pixel 8,Google,2025-09-02,2026-04-03,0,850000,5G,Android 14,256,100.5,6.7,8,A17 Pro,108,No,Both,850000,79.49,21:00,37,1,2.97,SNS,3,4,40,Agency,Device Subsidy,Yes,Yes,Family,2
CUST_0774,G82U8,Pixel 8,Google,2023-11-01,2024-02-24,26,850000,5G,Android 14,256,82.8,6.7,8,A17 Pro,200,No,Fingerprint,236111,13.28,01:00,80,3,0.91,SNS,3,10,33,Online Shop,Device Subsidy,Yes,No,Single,0
CUST_0775,SM-S928,Galaxy S24 Ultra,Samsung,2025-02-13,2025-05-03,11,1690000,5G,Android 14,1024,91.0,6.8,16,Snapdragon Gen 3,50,Yes,Face ID,915416,89.83,21:00,90,3,18.46,Video,2,7,33,Online Shop,Selective Contract,No,No,Single,1
CUST_0776,A3102,iPhone 15,Apple,2024-12-18,2025-02-28,14,1250000,5G,iOS 17,256,94.1,6.8,8,A17 Pro,108,Yes,Face ID,520833,65.3,17:00,82,1,14.35,Finance,1,3,41,Direct Store,Selective Contract,Yes,No,Single,4
CUST_0777,23127PN0CG,Xiaomi 14,Xiaomi,2023-09-26,2024-08-26,20,900000,5G,Android 14,128,90.4,6.8,16,A17 Pro,200,Yes,Fingerprint,149999,84.15,20:00,24,4,1.11,Business,3,5,21,Online Shop,Device Subsidy,No,No,Single,4
CUST_0778,23127PN0CG,Xiaomi 14,Xiaomi,2022-09-02,2023-02-14,38,900000,5G,Android 14,256,75.0,6.7,8,A17 Pro,200,Yes,Both,0,25.88,09:00,61,1,11.42,Finance,3,6,30,Online Shop,Selective Contract,No,No,Single,2
CUST_0779,23127PN0CG,Xiaomi 14,Xiaomi,2022-08-19,2022-09-25,43,900000,5G,Android 14,256,76.8,6.7,16,A17 Pro,108,Yes,Fingerprint,0,39.99,18:00,53,2,8.57,Game,0,10,41,Direct Store,Device Subsidy,No,No,Internet+TV,3
CUST_0780,23127PN0CG,Xiaomi 14,Xiaomi,2025-06-25,2026-02-24,2,900000,5G,Android 14,128,100.7,6.7,8,A17 Pro,48,Yes,Both,825000,29.09,20:00,73,0,2.72,Finance,0,3,27,Online Shop,Device Subsidy,Yes,No,Internet+TV,3
CUST_0781,G82U8,Pixel 8,Google,2023-07-18,2023-08-05,32,850000,5G,Android 14,1024,79.1,6.7,8,A17 Pro,48,Yes,Fingerprint,0,45.5,14:00,59,5,15.29,Business,2,10,48,Agency,Selective Contract,No,No,Single,1
CUST_0782,23127PN0CG,Xiaomi 14,Xiaomi,2025-03-04,2026-01-06,3,900000,5G,Android 14,128,99.0,6.1,8,A17 Pro,108,Yes,Fingerprint,825000,36.24,03:00,28,0,3.17,Shopping,0,6,44,Online Shop,Selective Contract,No,No,Family,2
CUST_0783,G82U8,Pixel 8,Google,2023-02-17,2023-02-20,38,850000,5G,Android 14,128,75.0,6.7,12,A17 Pro,108,No,Both,0,96.98,21:00,65,3,8.02,Shopping,3,10,32,Direct Store,Device Subsidy,No,Yes,Family,2
CUST_0784,G82U8,Pixel 8,Google,2024-05-18,2024-11-03,17,850000,5G,Android 14,128,86.9,6.8,8,A17 Pro,200,Yes,Fingerprint,247916,38.54,18:00,59,2,11.3,Shopping,1,8,32,Online Shop,Device Subsidy,No,Yes,Internet+TV,3
CUST_0785,A3106,iPhone 15 Pro,Apple,2024-08-31,2024-09-25,19,1550000,5G,iOS 17,512,89.2,6.7,6,A17 Pro,50,Yes,Face ID,322916,22.03,13:00,36,3,5.99,Game,2,10,27,Agency,Selective Contract,No,No,Family,3
CUST_0786,G82U8,Pixel 8,Google,2024-02-23,2024-08-10,20,850000,5G,Android 14,512,90.2,6.7,16,A17 Pro,108,Yes,Face ID,377777,75.81,19:00,25,3,11.39,Shopping,1,10,25,Agency,Selective Contract,No,No,Family,1
CUST_0787,23127PN0CG,Xiaomi 14,Xiaomi,2024-05-04,2024-05-12,23,900000,5G,Android 14,256,84.1,6.8,12,A17 Pro,50,No,Both,37499,61.37,06:00,83,5,16.35,Finance,2,2,25,Online Shop,Device Subsidy,Yes,No,Single,0
CUST_0788,A3102,iPhone 15,Apple,2023-02-19,2023-03-13,37,1250000,5G,iOS 17,1024,76.8,6.8,8,A17 Pro,108,No,Face ID,0,23.31,18:00,26,1,0.75,Game,0,5,26,Agency,Selective Contract,No,No,Single,1
CUST_0789,A2894,iPhone 14,Apple,2025-07-07,2025-07-21,9,1000000,5G,iOS 17,256,97.0,6.1,6,A17 Pro,200,No,Face ID,750000,15.13,11:00,77,5,11.9,SNS,2,10,28,Agency,Selective Contract,Yes,No,Single,4
CUST_0790,A3102,iPhone 15,Apple,2024-05-10,2025-05-06,11,1250000,5G,iOS 17,512,93.7,6.7,8,A17 Pro,200,Yes,Fingerprint,677083,29.64,02:00,38,4,11.01,Game,1,5,46,Online Shop,Device Subsidy,No,Yes,Internet+TV,1
CUST_0791,SM-S921,Galaxy S24,Samsung,2024-09-22,2025-02-27,14,1150000,5G,Android 14,1024,90.4,6.8,8,Snapdragon Gen 3,48,No,Fingerprint,702777,43.62,21:00,67,5,11.59,Shopping,3,9,44,Online Shop,Device Subsidy,No,Yes,Internet+TV,2
CUST_0792,G82U8,Pixel 8,Google,2024-12-17,2025-11-16,5,850000,5G,Android 14,128,97.9,6.7,8,A17 Pro,200,No,Fingerprint,731944,46.62,01:00,48,1,16.83,Game,1,4,35,Direct Store,Device Subsidy,Yes,Yes,Internet+TV,4
CUST_0793,23127PN0CG,Xiaomi 14,Xiaomi,2023-08-18,2024-02-07,26,900000,5G,Android 14,256,84.1,6.1,8,A17 Pro,50,Yes,Both,250000,74.33,04:00,89,1,0.19,Game,1,6,30,Agency,Device Subsidy,Yes,Yes,Single,1
CUST_0794,SM-S921,Galaxy S24,Samsung,2024-09-17,2025-01-24,15,1150000,5G,Android 14,1024,90.8,6.1,16,Snapdragon Gen 3,200,No,Face ID,431250,74.74,00:00,66,3,2.84,Business,2,6,25,Agency,Device Subsidy,Yes,No,Internet+TV,2
CUST_0795,A3102,iPhone 15,Apple,2025-05-19,2025-08-15,8,1250000,5G,iOS 17,256,96.6,6.1,6,A17 Pro,48,Yes,Face ID,972222,82.53,22:00,26,0,2.54,Video,3,2,48,Agency,Device Subsidy,Yes,No,Internet+TV,1
CUST_0796,A2894,iPhone 14,Apple,2025-01-28,2025-06-26,10,1000000,5G,iOS 17,128,96.3,6.8,8,A17 Pro,108,No,Both,583333,46.74,03:00,70,5,12.72,Business,2,5,31,Online Shop,Device Subsidy,No,Yes,Family,2
CUST_0797,A2894,iPhone 14,Apple,2023-05-08,2023-07-25,33,1000000,5G,iOS 17,1024,81.0,6.1,6,A17 Pro,50,No,Both,83333,53.05,01:00,84,5,6.86,Business,2,5,47,Agency,Device Subsidy,Yes,No,Single,1
CUST_0798,G82U8,Pixel 8,Google,2024-10-10,2024-11-30,17,850000,5G,Android 14,256,87.3,6.7,16,A17 Pro,48,Yes,Both,247916,16.33,11:00,80,3,16.15,Finance,0,2,32,Online Shop,Selective Contract,No,Yes,Internet+TV,1
CUST_0799,A3106,iPhone 15 Pro,Apple,2025-03-28,2026-01-22,3,1550000,5G,iOS 17,512,99.4,6.8,6,A17 Pro,200,Yes,Fingerprint,1356250,61.83,05:00,28,3,18.91,Finance,2,4,25,Agency,Selective Contract,Yes,Yes,Single,2
CUST_0800,23127PN0CG,Xiaomi 14,Xiaomi,2025-01-04,2025-03-02,13,900000,5G,Android 14,1024,90.3,6.7,16,A17 Pro,200,Yes,Fingerprint,575000,70.08,23:00,10,5,10.79,SNS,1,5,27,Direct Store,Selective Contract,Yes,No,Internet+TV,4
CUST_0801,G82U8,Pixel 8,Google,2025-10-02,2026-02-17,2,850000,5G,Android 14,1024,95.9,6.7,16,A17 Pro,200,No,Fingerprint,779166,5.98,19:00,50,1,15.76,Business,3,5,37,Agency,Device Subsidy,No,No,Internet+TV,1
CUST_0802,A2894,iPhone 14,Apple,2024-01-17,2024-08-16,20,1000000,5G,iOS 17,256,86.6,6.7,8,A17 Pro,50,Yes,Face ID,444444,92.52,18:00,29,0,8.37,Business,2,9,20,Online Shop,Device Subsidy,Yes,No,Internet+TV,1
CUST_0803,A2894,iPhone 14,Apple,2024-03-20,2024-05-18,23,1000000,5G,iOS 17,128,85.1,6.1,8,A17 Pro,108,No,Fingerprint,361111,25.74,13:00,41,3,13.37,SNS,3,3,44,Agency,Selective Contract,Yes,Yes,Family,3
CUST_0804,SM-S928,Galaxy S24 Ultra,Samsung,2024-05-14,2025-03-29,13,1690000,5G,Android 14,128,93.1,6.1,16,Snapdragon Gen 3,48,Yes,Both,1079722,14.22,17:00,15,0,5.45,Shopping,1,3,20,Agency,Device Subsidy,Yes,Yes,Single,1
CUST_0805,SM-S928,Galaxy S24 Ultra,Samsung,2024-02-28,2024-11-15,17,1690000,5G,Android 14,128,91.1,6.8,12,Snapdragon Gen 3,200,No,Face ID,492916,87.62,00:00,23,4,2.19,Video,2,9,35,Online Shop,Selective Contract,No,No,Single,0
CUST_0806,SM-S928,Galaxy S24 Ultra,Samsung,2024-10-28,2025-08-15,8,1690000,5G,Android 14,1024,94.9,6.7,16,Snapdragon Gen 3,108,No,Both,1314444,28.23,12:00,46,3,14.98,Finance,0,10,31,Agency,Device Subsidy,Yes,No,Internet+TV,1
CUST_0807,SM-A546,Galaxy A54,Samsung,2025-01-11,2025-08-22,8,590000,5G,Android 14,256,93.3,6.7,16,Snapdragon Gen 3,48,Yes,Face ID,393333,22.39,05:00,88,2,10.64,Game,2,8,48,Agency,Device Subsidy,Yes,No,Internet+TV,3
CUST_0808,A3106,iPhone 15 Pro,Apple,2022-07-10,2023-05-18,35,1550000,5G,iOS 17,512,79.5,6.8,6,A17 Pro,48,Yes,Fingerprint,0,66.91,07:00,65,3,8.2,Finance,1,1,19,Online Shop,Selective Contract,Yes,Yes,Internet+TV,2
CUST_0809,A2894,iPhone 14,Apple,2023-08-07,2023-11-11,29,1000000,5G,iOS 17,128,79.6,6.1,8,A17 Pro,50,Yes,Both,0,36.03,22:00,10,2,11.06,SNS,3,10,23,Agency,Device Subsidy,Yes,No,Family,4
CUST_0810,G82U8,Pixel 8,Google,2023-04-04,2023-11-13,29,850000,5G,Android 14,256,84.7,6.1,16,A17 Pro,200,Yes,Fingerprint,0,85.16,15:00,62,5,1.67,Video,0,9,47,Direct Store,Device Subsidy,No,No,Single,1
CUST_0811,G82U8,Pixel 8,Google,2025-03-18,2025-03-18,13,850000,5G,Android 14,128,90.3,6.1,16,A17 Pro,50,Yes,Both,389583,24.11,17:00,75,5,19.42,Video,1,8,41,Agency,Device Subsidy,No,No,Internet+TV,0
CUST_0812,G82U8,Pixel 8,Google,2023-01-21,2023-08-06,32,850000,5G,Android 14,128,81.7,6.8,12,A17 Pro,50,Yes,Both,94444,76.77,17:00,76,0,17.13,Video,1,2,37,Online Shop,Selective Contract,No,No,Single,3
CUST_0813,SM-S928,Galaxy S24 Ultra,Samsung,2022-06-29,2023-01-29,39,1690000,5G,Android 14,256,76.8,6.7,8,Snapdragon Gen 3,48,Yes,Both,0,38.24,12:00,58,2,13.92,Business,3,3,37,Direct Store,Device Subsidy,Yes,No,Family,1
CUST_0814,23127PN0CG,Xiaomi 14,Xiaomi,2023-11-23,2024-05-07,23,900000,5G,Android 14,256,86.8,6.1,12,A17 Pro,108,Yes,Both,325000,64.69,19:00,12,3,5.36,Business,1,10,31,Direct Store,Selective Contract,Yes,No,Internet+TV,4
CUST_0815,G82U8,Pixel 8,Google,2025-09-12,2026-04-23,0,850000,5G,Android 14,1024,98.8,6.7,16,A17 Pro,108,No,Face ID,850000,29.22,02:00,75,1,16.05,Shopping,2,2,31,Direct Store,Device Subsidy,No,No,Internet+TV,2
CUST_0816,A3106,iPhone 15 Pro,Apple,2022-07-24,2023-04-24,36,1550000,5G,iOS 17,128,81.4,6.8,6,A17 Pro,108,No,Face ID,0,78.76,00:00,87,1,13.26,Shopping,3,1,28,Online Shop,Device Subsidy,Yes,Yes,Family,1
CUST_0817,G82U8,Pixel 8,Google,2023-08-06,2024-02-26,26,850000,5G,Android 14,512,84.7,6.8,8,A17 Pro,108,No,Face ID,0,6.72,16:00,23,1,0.01,Shopping,1,1,28,Direct Store,Selective Contract,Yes,No,Family,0
CUST_0818,23127PN0CG,Xiaomi 14,Xiaomi,2024-06-29,2024-07-06,21,900000,5G,Android 14,256,90.0,6.1,8,A17 Pro,48,Yes,Fingerprint,374999,79.89,21:00,54,5,7.81,Finance,3,2,36,Agency,Selective Contract,Yes,Yes,Family,3
CUST_0819,23127PN0CG,Xiaomi 14,Xiaomi,2022-09-10,2023-01-21,39,900000,5G,Android 14,256,78.6,6.8,8,A17 Pro,200,Yes,Both,0,46.04,03:00,77,3,3.24,Finance,0,1,21,Agency,Device Subsidy,No,No,Internet+TV,0
CUST_0820,SM-S921,Galaxy S24,Samsung,2024-04-19,2024-09-17,19,1150000,5G,Android 14,512,91.3,6.8,8,Snapdragon Gen 3,200,No,Face ID,543055,17.5,21:00,53,3,11.17,Business,2,3,27,Online Shop,Selective Contract,Yes,Yes,Single,2
CUST_0821,23127PN0CG,Xiaomi 14,Xiaomi,2023-02-21,2023-05-02,35,900000,5G,Android 14,512,81.6,6.1,8,A17 Pro,48,No,Fingerprint,0,22.5,06:00,47,3,15.86,Video,3,5,33,Direct Store,Selective Contract,No,No,Family,4
CUST_0822,A2894,iPhone 14,Apple,2023-05-15,2023-10-29,30,1000000,5G,iOS 17,256,79.6,6.7,6,A17 Pro,200,Yes,Fingerprint,0,55.77,09:00,52,5,6.95,Game,1,10,19,Online Shop,Device Subsidy,No,Yes,Internet+TV,1
CUST_0823,SM-S921,Galaxy S24,Samsung,2023-03-04,2023-07-03,33,1150000,5G,Android 14,256,81.0,6.7,12,Snapdragon Gen 3,50,No,Both,95833,51.99,10:00,51,4,6.49,SNS,2,3,39,Direct Store,Device Subsidy,No,Yes,Family,0
CUST_0824,23127PN0CG,Xiaomi 14,Xiaomi,2023-10-03,2024-08-12,20,900000,5G,Android 14,128,87.7,6.1,16,A17 Pro,48,No,Face ID,149999,36.92,19:00,21,2,8.96,Video,2,8,25,Direct Store,Device Subsidy,No,Yes,Family,3
CUST_0825,23127PN0CG,Xiaomi 14,Xiaomi,2023-03-27,2023-05-26,35,900000,5G,Android 14,512,79.5,6.7,16,A17 Pro,50,Yes,Face ID,25000,23.95,07:00,72,4,10.69,SNS,1,2,34,Online Shop,Selective Contract,Yes,Yes,Internet+TV,1
CUST_0826,A2894,iPhone 14,Apple,2022-11-24,2023-09-27,31,1000000,5G,iOS 17,256,81.0,6.8,6,A17 Pro,48,No,Fingerprint,0,53.73,15:00,79,3,3.93,Video,3,3,28,Agency,Device Subsidy,No,Yes,Single,3
CUST_0827,23127PN0CG,Xiaomi 14,Xiaomi,2023-12-27,2024-11-29,17,900000,5G,Android 14,256,92.4,6.8,8,A17 Pro,48,Yes,Face ID,262499,50.85,13:00,71,1,5.85,Business,3,2,41,Direct Store,Selective Contract,No,Yes,Internet+TV,3
CUST_0828,SM-S928,Galaxy S24 Ultra,Samsung,2024-07-24,2024-11-08,17,1690000,5G,Android 14,1024,87.6,6.8,12,Snapdragon Gen 3,108,No,Fingerprint,891944,89.42,19:00,85,4,11.72,Game,0,2,19,Agency,Selective Contract,No,Yes,Internet+TV,0
CUST_0829,A2894,iPhone 14,Apple,2023-11-29,2024-02-20,26,1000000,5G,iOS 17,128,85.6,6.7,8,A17 Pro,50,No,Face ID,277777,68.04,08:00,75,4,5.95,Finance,3,10,29,Direct Store,Device Subsidy,No,No,Family,4
CUST_0830,23127PN0CG,Xiaomi 14,Xiaomi,2022-11-30,2023-01-25,39,900000,5G,Android 14,128,75.0,6.8,12,A17 Pro,48,Yes,Face ID,0,46.91,16:00,79,1,12.79,Business,0,8,18,Direct Store,Selective Contract,No,No,Single,2
CUST_0831,A3106,iPhone 15 Pro,Apple,2023-01-14,2023-04-05,36,1550000,5G,iOS 17,1024,81.3,6.8,6,A17 Pro,48,Yes,Both,0,12.89,16:00,53,3,16.98,Game,0,10,25,Agency,Selective Contract,Yes,No,Family,4
CUST_0832,SM-S921,Galaxy S24,Samsung,2022-05-11,2023-04-12,36,1150000,5G,Android 14,256,80.4,6.1,12,Snapdragon Gen 3,108,Yes,Both,0,49.46,13:00,64,4,4.15,Video,0,6,41,Agency,Device Subsidy,No,Yes,Internet+TV,2
CUST_0833,A3102,iPhone 15,Apple,2023-08-10,2023-08-20,32,1250000,5G,iOS 17,128,78.5,6.1,6,A17 Pro,50,Yes,Both,0,79.79,15:00,49,1,12.93,Video,2,2,25,Agency,Selective Contract,Yes,Yes,Internet+TV,4
CUST_0834,23127PN0CG,Xiaomi 14,Xiaomi,2023-01-02,2023-03-05,37,900000,5G,Android 14,128,76.5,6.7,8,A17 Pro,200,Yes,Face ID,0,88.54,02:00,53,5,15.9,Shopping,3,4,30,Direct Store,Device Subsidy,No,Yes,Single,2
CUST_0835,G82U8,Pixel 8,Google,2024-08-24,2025-02-20,14,850000,5G,Android 14,256,93.4,6.8,12,A17 Pro,108,No,Fingerprint,354166,71.91,11:00,47,3,13.31,Game,2,7,44,Direct Store,Device Subsidy,No,Yes,Family,2
CUST_0836,SM-S921,Galaxy S24,Samsung,2023-09-10,2024-02-05,26,1150000,5G,Android 14,256,83.8,6.8,8,Snapdragon Gen 3,200,No,Fingerprint,0,67.7,14:00,13,1,10.89,Business,3,7,18,Direct Store,Device Subsidy,No,Yes,Internet+TV,0
CUST_0837,G82U8,Pixel 8,Google,2024-05-19,2024-06-23,22,850000,5G,Android 14,1024,84.3,6.8,12,A17 Pro,108,Yes,Face ID,70833,64.23,17:00,48,3,16.56,Game,2,2,19,Online Shop,Device Subsidy,Yes,No,Single,0
CUST_0838,23127PN0CG,Xiaomi 14,Xiaomi,2023-02-03,2023-09-05,31,900000,5G,Android 14,256,80.9,6.7,16,A17 Pro,108,No,Fingerprint,0,30.01,16:00,84,1,11.84,SNS,0,10,31,Agency,Device Subsidy,No,No,Family,2
CUST_0839,SM-A546,Galaxy A54,Samsung,2024-11-05,2025-02-01,14,590000,5G,Android 14,512,94.2,6.7,12,Snapdragon Gen 3,48,Yes,Face ID,360555,77.7,17:00,68,1,16.92,Game,3,5,46,Online Shop,Device Subsidy,No,Yes,Single,3
CUST_0840,23127PN0CG,Xiaomi 14,Xiaomi,2024-09-06,2025-02-09,14,900000,5G,Android 14,256,92.1,6.1,16,A17 Pro,200,No,Both,374999,53.19,23:00,55,4,4.45,SNS,1,7,27,Direct Store,Selective Contract,Yes,No,Single,1
CUST_0841,SM-A546,Galaxy A54,Samsung,2025-10-01,2026-03-25,1,590000,5G,Android 14,128,102.1,6.8,12,Snapdragon Gen 3,48,Yes,Both,573611,23.34,04:00,60,1,6.97,SNS,0,5,20,Agency,Device Subsidy,Yes,Yes,Internet+TV,0
CUST_0842,23127PN0CG,Xiaomi 14,Xiaomi,2023-03-26,2023-06-02,34,900000,5G,Android 14,128,78.2,6.1,16,A17 Pro,200,No,Fingerprint,50000,11.3,18:00,37,1,5.41,SNS,0,1,37,Direct Store,Selective Contract,Yes,Yes,Single,2
CUST_0843,G82U8,Pixel 8,Google,2022-07-12,2023-04-23,36,850000,5G,Android 14,1024,76.3,6.8,12,A17 Pro,50,Yes,Fingerprint,0,98.38,11:00,20,3,16.84,SNS,1,5,18,Direct Store,Device Subsidy,Yes,No,Single,0
CUST_0844,SM-S921,Galaxy S24,Samsung,2024-09-27,2025-03-02,13,1150000,5G,Android 14,1024,92.4,6.1,8,Snapdragon Gen 3,200,Yes,Fingerprint,527083,70.32,17:00,61,3,13.89,SNS,0,3,42,Online Shop,Device Subsidy,No,Yes,Family,3
CUST_0845,A3102,iPhone 15,Apple,2022-08-14,2023-02-14,38,1250000,5G,iOS 17,256,76.7,6.7,8,A17 Pro,108,Yes,Fingerprint,0,5.95,03:00,73,1,2.73,Shopping,0,1,43,Direct Store,Device Subsidy,No,Yes,Single,0
CUST_0846,G82U8,Pixel 8,Google,2024-12-02,2025-01-18,15,850000,5G,Android 14,128,89.2,6.8,16,A17 Pro,200,Yes,Both,495833,58.81,12:00,73,1,3.71,Game,2,6,45,Agency,Selective Contract,No,Yes,Family,0
CUST_0847,A2894,iPhone 14,Apple,2025-06-08,2026-02-05,2,1000000,5G,iOS 17,128,98.5,6.1,6,A17 Pro,50,No,Face ID,944444,28.26,04:00,33,2,2.88,Finance,3,1,22,Direct Store,Device Subsidy,Yes,No,Single,1
CUST_0848,SM-A546,Galaxy A54,Samsung,2024-04-18,2024-09-21,19,590000,5G,Android 14,1024,90.4,6.7,16,Snapdragon Gen 3,48,Yes,Both,278611,88.91,05:00,63,5,12.51,Video,0,4,47,Online Shop,Selective Contract,No,Yes,Internet+TV,3
CUST_0849,23127PN0CG,Xiaomi 14,Xiaomi,2025-01-25,2025-06-12,10,900000,5G,Android 14,512,96.0,6.7,8,A17 Pro,200,Yes,Fingerprint,650000,60.51,03:00,23,4,13.35,Video,0,3,43,Direct Store,Selective Contract,No,No,Family,3
CUST_0850,G82U8,Pixel 8,Google,2025-02-09,2025-05-29,11,850000,5G,Android 14,1024,92.7,6.8,16,A17 Pro,108,No,Face ID,460416,91.25,08:00,13,4,14.98,Business,0,10,21,Agency,Device Subsidy,No,No,Internet+TV,4
CUST_0851,A3102,iPhone 15,Apple,2023-05-15,2023-10-15,30,1250000,5G,iOS 17,128,79.3,6.8,6,A17 Pro,50,No,Fingerprint,0,42.34,08:00,79,2,10.2,Video,3,1,34,Online Shop,Device Subsidy,Yes,No,Family,2
CUST_0852,G82U8,Pixel 8,Google,2024-12-27,2025-12-27,4,850000,5G,Android 14,128,95.6,6.8,12,A17 Pro,50,Yes,Face ID,708333,23.93,10:00,10,1,15.23,Game,0,1,18,Agency,Selective Contract,Yes,No,Internet+TV,3
CUST_0853,G82U8,Pixel 8,Google,2022-06-29,2022-08-24,44,850000,5G,Android 14,128,75.0,6.1,12,A17 Pro,48,Yes,Both,0,16.53,02:00,59,4,15.06,Finance,1,4,22,Agency,Selective Contract,Yes,No,Internet+TV,4
CUST_0854,G82U8,Pixel 8,Google,2023-08-23,2023-08-27,32,850000,5G,Android 14,512,79.6,6.8,12,A17 Pro,200,No,Face ID,0,94.57,07:00,15,0,0.46,Shopping,2,4,25,Direct Store,Device Subsidy,Yes,Yes,Family,0
CUST_0855,SM-A546,Galaxy A54,Samsung,2025-05-05,2025-10-14,6,590000,5G,Android 14,128,97.4,6.7,16,Snapdragon Gen 3,50,No,Fingerprint,491666,70.96,00:00,34,5,5.2,Finance,0,2,29,Online Shop,Selective Contract,Yes,No,Family,3
CUST_0856,SM-S928,Galaxy S24 Ultra,Samsung,2024-01-07,2024-07-17,21,1690000,5G,Android 14,512,86.1,6.7,12,Snapdragon Gen 3,50,Yes,Fingerprint,704166,87.01,01:00,80,1,5.34,Finance,0,3,40,Agency,Device Subsidy,Yes,Yes,Internet+TV,1
CUST_0857,G82U8,Pixel 8,Google,2025-10-24,2026-01-08,3,850000,5G,Android 14,1024,96.0,6.1,12,A17 Pro,108,No,Fingerprint,779166,52.58,14:00,39,2,12.74,SNS,3,5,23,Online Shop,Selective Contract,No,Yes,Single,2
CUST_0858,SM-S921,Galaxy S24,Samsung,2022-05-06,2022-06-23,46,1150000,5G,Android 14,256,75.0,6.1,16,Snapdragon Gen 3,200,Yes,Both,0,15.18,05:00,90,2,6.92,Game,2,7,21,Online Shop,Device Subsidy,No,Yes,Single,0
CUST_0859,23127PN0CG,Xiaomi 14,Xiaomi,2023-07-13,2023-07-25,33,900000,5G,Android 14,128,77.7,6.7,8,A17 Pro,48,Yes,Both,0,54.63,23:00,32,1,19.67,SNS,3,2,29,Online Shop,Device Subsidy,Yes,No,Internet+TV,2
CUST_0860,SM-S928,Galaxy S24 Ultra,Samsung,2023-05-31,2024-01-08,27,1690000,5G,Android 14,512,82.1,6.8,8,Snapdragon Gen 3,108,Yes,Fingerprint,422500,34.65,14:00,63,1,17.04,Video,3,1,21,Agency,Device Subsidy,No,Yes,Single,2
CUST_0861,G82U8,Pixel 8,Google,2024-02-01,2024-10-09,18,850000,5G,Android 14,256,87.8,6.7,8,A17 Pro,200,No,Both,425000,58.04,05:00,30,2,15.14,Finance,1,8,39,Online Shop,Selective Contract,No,Yes,Internet+TV,3
CUST_0862,G82U8,Pixel 8,Google,2023-11-07,2024-10-29,18,850000,5G,Android 14,1024,91.9,6.1,16,A17 Pro,200,No,Both,212500,31.23,14:00,75,2,15.8,Video,3,8,44,Online Shop,Device Subsidy,Yes,Yes,Family,0
CUST_0863,SM-S928,Galaxy S24 Ultra,Samsung,2025-03-18,2025-12-04,4,1690000,5G,Android 14,512,97.6,6.1,8,Snapdragon Gen 3,50,No,Face ID,1502222,99.38,06:00,49,0,6.14,Business,3,9,22,Online Shop,Device Subsidy,Yes,No,Internet+TV,3
CUST_0864,23127PN0CG,Xiaomi 14,Xiaomi,2024-11-25,2025-05-26,11,900000,5G,Android 14,512,93.8,6.7,16,A17 Pro,108,No,Both,487500,6.63,02:00,25,0,13.41,Shopping,3,4,35,Agency,Device Subsidy,Yes,No,Single,0
CUST_0865,G82U8,Pixel 8,Google,2024-02-06,2024-05-31,23,850000,5G,Android 14,512,87.3,6.8,8,A17 Pro,48,No,Both,306944,52.54,13:00,78,0,19.86,Business,2,1,29,Online Shop,Device Subsidy,Yes,Yes,Single,1
CUST_0866,23127PN0CG,Xiaomi 14,Xiaomi,2024-09-20,2025-08-22,8,900000,5G,Android 14,512,92.7,6.1,8,A17 Pro,200,Yes,Face ID,600000,28.48,19:00,77,3,0.08,SNS,3,3,21,Agency,Selective Contract,Yes,Yes,Single,1
CUST_0867,SM-A546,Galaxy A54,Samsung,2024-09-09,2024-11-01,17,590000,5G,Android 14,1024,90.1,6.7,8,Snapdragon Gen 3,48,Yes,Face ID,172083,12.62,15:00,24,1,2.14,Finance,3,2,36,Direct Store,Selective Contract,Yes,Yes,Internet+TV,3
CUST_0868,A3106,iPhone 15 Pro,Apple,2022-05-12,2022-06-07,46,1550000,5G,iOS 17,512,75.0,6.8,8,A17 Pro,108,No,Fingerprint,0,85.31,20:00,25,0,4.12,Business,2,4,28,Agency,Device Subsidy,Yes,Yes,Family,1
